Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
3442,Stamina of the Lugian,Increases the rate at which the target regains Stamina by 125%.,351,7200,95,10,Life Magic,0.15,41,16,5,0.25,1
3499,Arcanum Salvaging Self I,Increases the caster's Salvaging skill by 10 points.,1,1800,435,15,Creature Enchantment,0.01,26,16,0,0,1
3500,Arcanum Salvaging Self II,Increases the caster's Salvaging skill by 15 points.,50,1800,435,30,Creature Enchantment,0.05,26,16,0,0,1
3501,Arcanum Salvaging Self III,Increases the caster's Salvaging skill by 20 points.,100,1800,435,40,Creature Enchantment,0.1,26,16,0,0,1
3502,Arcanum Salvaging Self IV,Increases the caster's Salvaging skill by 25 points.,150,1800,435,50,Creature Enchantment,0.15,26,16,0,0,1
3503,Arcanum Salvaging Self V,Increases the caster's Salvaging skill by 30 points.,200,1800,435,60,Creature Enchantment,0.2,26,16,0,0,1
3504,Arcanum Salvaging Self VI,Increases the caster's Salvaging skill by 35 points.,250,2700,435,70,Creature Enchantment,0.3,26,16,0,0,1
3505,Arcanum Salvaging VII,Increases the caster's Salvaging skill by 40 points.,300,3600,435,70,Creature Enchantment,0.15,26,16,0,0,1
3506,Arcanum Enlightenment I,Increases the target's Salvaging skill by 10 points.,1,1800,435,10,Creature Enchantment,0.01,26,16,0,1,1
3507,Arcanum Enlightenment II,Increases the target's Salvaging skill by 15 points.,50,1800,435,20,Creature Enchantment,0.05,26,16,5,0.85,1
3508,Arcanum Enlightenment III,Increases the target's Salvaging skill by 20 points.,100,1800,435,30,Creature Enchantment,0.1,26,16,5,0.7,1
3509,Arcanum Enlightenment IV,Increases the target's Salvaging skill by 25 points.,150,1800,435,40,Creature Enchantment,0.15,26,16,5,0.55,1
3510,Arcanum Enlightenment V,Increases the target's Salvaging skill by 30 points.,200,1800,435,50,Creature Enchantment,0.2,26,16,5,0.4,1
3511,Arcanum Enlightenment VI,Increases the target's Salvaging skill by 35 points.,250,2700,435,60,Creature Enchantment,0.3,26,16,5,0.25,1
3512,Arcanum Enlightenment VII,Increases the target's Salvaging skill by 40 points.,300,3600,435,70,Creature Enchantment,0.15,26,16,5,0.25,1
3513,Nuhmudira's Wisdom I,Increases the caster's Salvaging skill by 10 points.,1,1800,435,15,Creature Enchantment,0.01,26,16,0,0,1
3514,Nuhmudira's Wisdom II,Increases the caster's Salvaging skill by 15 points.,50,1800,435,30,Creature Enchantment,0.05,26,16,0,0,1
3515,Nuhmudira's Wisdom III,Increases the caster's Salvaging skill by 20 points.,100,1800,435,40,Creature Enchantment,0.1,26,16,0,0,1
3516,Nuhmudira's Wisdom IV,Increases the caster's Salvaging skill by 25 points.,150,1800,435,50,Creature Enchantment,0.15,26,16,0,0,1
3517,Nuhmudira's Wisdom V,Increases the caster's Salvaging skill by 30 points.,200,1800,435,60,Creature Enchantment,0.2,26,16,0,0,1
3518,Nuhmudira's Wisdom VI,Increases the caster's Salvaging skill by 35 points.,250,2700,435,70,Creature Enchantment,0.3,26,16,0,0,1
3519,Nuhmudira's Wisdom VII,Increases the caster's Salvaging skill by 40 points.,300,3600,435,70,Creature Enchantment,0.15,26,16,0,0,1
3520,Nuhmudira's Enlightenment I,Increases the target's Salvaging skill by 10 points.,1,1800,435,10,Creature Enchantment,0.01,26,16,0,1,1
3521,Nuhmudira's Enlightenment II,Increases the target's Salvaging skill by 15 points.,50,1800,435,20,Creature Enchantment,0.05,26,16,5,0.85,1
3522,Nuhmudira's Enlightenment III,Increases the target's Salvaging skill by 20 points.,100,1800,435,30,Creature Enchantment,0.1,26,16,5,0.7,1
3523,Nuhmudira's Enlightenment IV,Increases the target's Salvaging skill by 25 points.,150,1800,435,40,Creature Enchantment,0.15,26,16,5,0.55,1
3524,Nuhmudira's Enlightenment V,Increases the target's Salvaging skill by 30 points.,200,1800,435,50,Creature Enchantment,0.2,26,16,5,0.4,1
3525,Nuhmudira Enlightenment VI,Increases the target's Salvaging skill by 35 points.,250,2700,435,60,Creature Enchantment,0.3,26,16,5,0.25,1
3526,Nuhmudira's Enlightenment,Increases the target's Salvaging skill by 40 points.,300,3600,435,70,Creature Enchantment,0.15,26,16,5,0.25,1
3530,Ketnan's Eye,Increases the target's Focus by 50 points.,420,1800,9,50,Creature Enchantment,0.2,16,16,5,0.4,1
3531,Bobo's Quickening,Increases the caster's Quickness by 50 points.,420,1800,5,70,Creature Enchantment,0.15,12,16,0,0,1
3533,Brighteyes' Favor,Increases the caster's Coordination by 50 points.,420,1800,7,60,Creature Enchantment,0.2,8,16,0,0,1
3567,Fiun Flee,Increases the target's Run skill by 15 points. Additional spells can be layered over this.,15,780,515,10,Creature Enchantment,0.01,26,16,0,1,1
3568,Fiun Efficiency,Increases the target's Mana Conversion skill by 10 points. Additional spells can be layered over this.,10,780,516,10,Creature Enchantment,0.01,26,16,0,1,1
3569,Mana Boost,Raises mana by 10% for 30 minutes.,300,1800,412,10,Creature Enchantment,0.01,14,16,5,0.25,1
3570,Stamina Boost,Raises Stamina by 10% for 30 minutes.,300,1800,411,10,Creature Enchantment,0.01,6,16,0,1,1
3571,Health Boost,Raises health by 10% for 30 minutes.,300,1800,410,10,Creature Enchantment,0.01,6,16,5,0.25,1
3637,Ranger's Boon,Increases the target's Missile Weapons skill by 2 points. Additional spells can be layered over this.,2,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
3638,Ranger's Boon,Increases the target's Missile Weapons skill by 2 points. Additional spells can be layered over this.,2,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
3639,Ranger's Boon,Increases the target's Missile Weapons skill by 2 points. Additional spells can be layered over this.,2,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
3640,Enchanter's Boon,Increases the target's Creature Enchantment skill by 2 points. Additional spells can be layered over this.,2,780,430,10,Creature Enchantment,0.01,26,16,0,1,1
3641,Hieromancer's Boon,Increases the target's War Magic skill by 2 points. Additional spells can be layered over this.,2,780,426,10,Creature Enchantment,0.01,26,16,0,1,1
3642,Fencer's Boon,Increases the target's Finesse Weapons skill by 2 points. Additional spells can be layered over this.,2,780,442,10,Creature Enchantment,0.01,18,16,0,1,1
3643,Life Giver's Boon,Increases the target's Life Magic skill by 2 points. Additional spells can be layered over this.,2,780,429,10,Creature Enchantment,0.01,26,16,0,1,1
3648,Soldier's Boon,Increases the target's Heavy Weapons skill by 2 points. Additional spells can be layered over this.,2,780,447,10,Creature Enchantment,0.01,18,16,0,1,1
3745,Inferior Inferno Aegis,Reduces damage the target takes from Fire by 52%.,245,3600,109,40,Life Magic,0.15,43,16,5,0.55,0
3746,Inferno Aegis,Reduces damage the target takes from Fire by 62%.,295,3600,109,40,Life Magic,0.15,43,16,5,0.55,0
3747,Lesser Inferno Aegis,Reduces damage the target takes from Fire by 45%.,195,3600,109,40,Life Magic,0.15,43,16,5,0.55,0
3758,Inky Armor,Your skin is coated with a fine layer of Niffis ink. Your natural armor is increased by 5 points. Additional spells can be layered over this.,1,3600,513,10,Life Magic,0.01,55,16,0,1,1
3760,Culinary Ecstasy,All secondary attributes are increased by 10% for the duration of the spell.,300,1800,410,10,Creature Enchantment,0.01,8,16,5,0.25,1
3761,Fiun Resistance,Increases the target's Magic Defense skill by 5 points. Additional spells can be layered over this.,5,780,514,10,Creature Enchantment,0.01,22,16,0,1,1
3801,Shadow Touch,Increases the target's Melee Defense skill by 3 points.,3,780,518,10,Creature Enchantment,0.01,22,16,0,1,1
3802,Shadow Reek,Increases the target's War Magic skill by 3 points. Additional spells can be layered over this.,3,780,426,10,Creature Enchantment,0.01,26,16,0,1,1
3803,Shadow Shot,Increases the target's Bow skill by 3 points. Additional spells can be layered over this.,3,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
3804,Shadow Cross,Increases the target's Crossbow skill by 3 points. Additional spells can be layered over this.,3,780,441,10,Creature Enchantment,0.01,18,16,0,1,1
3809,Minor Salvaging Aptitude,Increases the target's Salvaging skill by 5 points.,5,3600,437,10,Creature Enchantment,0.01,26,16,0,1,1
3816,Eyeshot,Practice and hard work have allowed the Hunters of the Raven Hand to anticipate the movements of their prey. increasing your Thrown Weapons skill by 10 points. Additional skills can be layered over this.,10,2400,373,10,Creature Enchantment,0.01,18,16,0,1,1
3817,Hunter's Ward,Shadowy tendrils weave about you. forming a magical encasement increasing your natural armor by 30 points. Additional spells can be layered over this.,30,2400,379,10,Life Magic,0.01,55,16,0,1,1
3819,Conscript's Might,The might of the Conscripts of the Raven Hand flows through you. bolstering your strength by 10 points. Additional spells can be layered over this.,10,2400,261,10,Creature Enchantment,0.01,6,16,0,1,1
3820,Conscript's Ward,Shadowy tendrils weave about you. forming a magical encasement increasing your natural armor by 30 points. Additional spells can be layered over this.,30,2400,379,10,Life Magic,0.01,55,16,0,1,1
3821,Augur's Will,The will of the Augurs of the Raven Hand flows through you. increasing your Self by 10 points. Additional spells can be layered over this.,10,2400,271,10,Creature Enchantment,0.01,14,16,0,1,1
3822,Augur's Glare,You are filled with the intense dedication of the Augurs of the Raven Hand. increasing your Focus by 10 points. Additional spells can be layered over this.,10,2400,269,10,Creature Enchantment,0.01,14,16,0,1,1
3823,Augur's Ward,Shadowy tendrils weave about you. forming a magical encasement increasing your natural armor by 30 points. Additional spells can be layered over this.,30,2400,379,10,Life Magic,0.01,55,16,0,1,1
3824,Marksman's Ken,The keen sight of the Hunters of the Raven Hand strengths your aim. increasing your Bow skill by 10 points. Additional spells can be layered over this.,10,2400,331,10,Creature Enchantment,0.01,18,16,0,1,1
3825,Arbalester's Intuition,The intense training of the Hunters of the Raven Hand has been impressed upon you. increasing your Crossbow skill by 10 points. Additional spells can be layered over this.,10,2400,341,10,Creature Enchantment,0.01,18,16,0,1,1
3827,Lunnum's Embrace,Improves a shield or piece of armor's armor value by 500 points.,500,3600,160,70,Item Enchantment,0.15,142,6,25,0,1
3828,Rage of Grael,Infuses a weapon with the rage of the ancient barbarian gladiator. Grael.  Increases a weapon's damage value by 3 points. Additional spells can be layered over this.,3,10800,323,10,Item Enchantment,0,57,257,25,0,1
3829,Blessing of the Sundew,Increases the rate at which the target regains Mana by 25%. Additional spells can be layered over this.,25,10800,259,10,Life Magic,0,39,16,5,1,1
3830,Blessing of the Fly Trap,Increases the rate at which the target regains Health by 25%. Additional spells can be layered over this.,25,10800,257,10,Life Magic,0,37,16,5,1,1
3831,Blessing of the Pitcher Plant,Increases the rate at which the target regains Stamina by 25%. Additional spells can be layered over this.,25,10800,407,10,Life Magic,0,41,16,5,1,1
3832,Master's Voice,The sibilant voice of Adhorix helps improve your concentration.  Your Focus is raised by 10.  This effect stacks with other Focus-raising spells.,10,1800,269,10,Creature Enchantment,0.01,16,16,0,1,1
3833,Minor Salvaging Aptitude,Increases the target's Salvaging skill by 5 points. Additional spells can be layered over this.,5,780,437,10,Creature Enchantment,0.01,26,16,0,1,1
3834,Major Salvaging Aptitude,Increases the target's Salvaging skill by 15 points. Additional spells can be layered over this.,10,780,437,10,Creature Enchantment,0.01,26,16,0,1,1
3855,Flight of Bats,Increases the target's Healing skill by 40 points.,100,780,67,30,Creature Enchantment,0.1,20,16,5,0.7,1
3862,Duke Raoul's Pride,Increases the caster's Self by 50 points.,420,1800,11,70,Creature Enchantment,0.15,14,16,0,0,1
3863,Hunter's Hardiness,Increases the caster's Endurance by 50 points.,420,1800,3,70,Creature Enchantment,0.15,10,16,0,0,1
3864,Zongo's Fist,Increases the caster's Strength by 50 points.,420,1800,1,70,Creature Enchantment,0.15,6,16,0,0,1
3867,Embrace of the Chill Shadow,Reduces damage the target takes from Cold by 12%. Additional spells can be layered over this.,12,10800,289,10,Life Magic,0.01,51,16,0,1,1
3869,Invocation of the Black Book,The dark energies of the Black Book of Salt and Ash have made your weapon strike more accurately.  The Invocation has raised your weapon's Attack Modifier by 10%.  Additional spells can be layered over this.,250,1800,521,10,Item Enchantment,0,59,257,25,0,1
3890,Will of the People,The words of Arwyth Margyle have boosted your Self by 10 points. This spell stacks with normal spells. but will be overridden by Major Willpower.,10,1800,271,10,Creature Enchantment,0.01,14,16,0,1,1
3891,Honor of the Bull,Your deidcation to the Viamontian cause has bolstered your loyalty by 10 points. This spell stacks with normal spells. but will be overridden by Major Loyalty.,10,1800,345,10,Creature Enchantment,0.01,20,16,0,1,1
3894,Dark Persistence,A dark power suffuses your being. increasing your Endurance by 3.,3,10800,416,10,Creature Enchantment,0.01,10,16,0,1,1
3895,Dark Reflexes,A dark power suffuses your being. increasing your Quickness by 3.,3,10800,522,10,Creature Enchantment,0.01,12,16,0,1,1
3896,Dark Equilibrium,A dark power suffuses your being. increasing your Coordination by 3.,3,10800,413,10,Creature Enchantment,0.01,8,16,0,1,1
3897,Dark Purpose,A dark power suffuses your being. increasing your Self by 3.,3,10800,417,10,Creature Enchantment,0.01,14,16,0,1,1
3913,Aegis of the Golden Flame,Increases the caster's natural armor by 235 points.,310,3600,115,70,Life Magic,0.15,55,16,0,0,1
3955,Epic Bludgeon Ward,Reduces damage the target takes from bludgeoning by 20%. Additional magical protection can be layered over this.,20,10800,401,20,Life Magic,0.05,55,16,5,0.85,0
3956,Epic Piercing Ward,Reduces damage the target takes from piercing by 20%. Additional magical protection can be layered over this.,20,10800,405,20,Life Magic,0.05,45,16,5,0.85,0
3957,Epic Slashing Ward,Reduces damage the target takes from slashing by 20%. Additional magical protection can be layered over this.,50,10800,403,20,Life Magic,0.05,47,16,5,0.85,0
3960,Authority,Increases a weapon's damage value by 60 points.,500,1020,154,60,Item Enchantment,0.3,57,257,25,0,0
3961,Defense of the Just,Increases the Melee Defense skill modifier of a weapon or magic caster by 60%.,500,3600,156,70,Item Enchantment,0.15,61,33025,25,0,1
3963,Epic Coordination,Increases the target's Coordination by 20 points. Additional spells can be layered over this.,20,780,267,10,Creature Enchantment,0.01,8,16,0,1,1
3964,Epic Focus,Increases the target's Focus by 20 points. Additional spells can be layered over this.,20,780,269,10,Creature Enchantment,0.01,16,16,0,1,1
