Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
3763,Balloon Ride,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3764,Summons a portal to the Banderling Shrine,Summons a portal that goes to the destination of the caster's linked portal. set with Primary Portal Tie.,200,60,203,70,Item Enchantment,0.5,0,65536,0,0,1
3765,Entry to the Mausoleum of Bitterness,Transports the target to an entrance of the Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3766,Entry to the Mausoleum of Bitterness,Transports the target to an entrance of the Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3767,Entry to the Mausoleum of Bitterness,Transports the target to an entrance of the Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3768,Bitter Punishment,Transports the target to far above Ayn Tayan.,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3769,Entry to the Mausoleum of Anger,Transports the target to an entrance of the Mausoleum of Anger,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3770,Entry to the Mausoleum of Anger,Transports the target to an entrance of the Mausoleum of Anger,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3771,Entry to the Mausoleum of Anger,Transports the target to an entrance of the Mausoleum of Anger,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3772,Entry to the Mausoleum of Anger,Transports the target to an entrance of the Mausoleum of Anger,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3773,Entry to the Mausoleum of Anger,Transports the target to an entrance of the Mausoleum of Anger,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3774,Entry to the Mausoleum of Anger,Transports the target to an entrance of the Mausoleum of Anger,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3775,Angry Punishment,Transports the target to high above the northern mountains,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3776,Entry to the Mausoleum of Cruelty,Transports the target to an entrance of the Mausoleum of Cruelty,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3777,Entry to the Mausoleum of Cruelty,Transports the target to an entrance of the Mausoleum of Cruelty,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3778,Entry to the Mausoleum of Cruelty,Transports the target to an entrance of the Mausoleum of Cruelty,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3779,Entry to the Mausoleum of Cruelty,Transports the target to an entrance of the Mausoleum of Cruelty,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3780,Entry to the Mausoleum of Cruelty,Transports the target to an entrance of the Mausoleum of Cruelty,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3781,Entry to the Mausoleum of Cruelty,Transports the target to an entrance of the Mausoleum of Cruelty,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3782,Cruel Punishment,Transports the target to high above a Shadow Spire crater,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3783,Entry to the Accursed Mausoleum of Bitterness,Transports the target to an entrance of the Accursed Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3784,Entry to the Accursed Mausoleum of Bitterness,Transports the target to an entrance of the Accursed Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3785,Entry to the Accursed Mausoleum of Bitterness,Transports the target to an entrance of the Accursed Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3786,Entry to the Accursed Mausoleum of Bitterness,Transports the target to an entrance of the Accursed Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3787,Entry to the Accursed Mausoleum of Bitterness,Transports the target to an entrance of the Accursed Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3788,Entry to the Accursed Mausoleum of Bitterness,Transports the target to an entrance of the Accursed Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3789,Slaughter Punishment,Transports the target to high above a Spire crater in the Obsidian Plains,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3790,Entry to the Unholy Mausoleum of Bitterness,Transports the target to an entrance of the Unholy Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3791,Entry to the Unholy Mausoleum of Bitterness,Transports the target to an entrance of the Unholy Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3792,Entry to the Unholy Mausoleum of Bitterness,Transports the target to an entrance of the Unholy Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3793,Entry to the Unholy Mausoleum of Bitterness,Transports the target to an entrance of the Unholy Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3794,Entry to the Unholy Mausoleum of Bitterness,Transports the target to an entrance of the Unholy Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3795,Entry to the Unholy Mausoleum of Bitterness,Transports the target to an entrance of the Unholy Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3796,Entry to the Mausoleum of Bitterness,Transports the target to an entrance of the Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3797,Entry to the Mausoleum of Bitterness,Transports the target to an entrance of the Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3798,Entry to the Mausoleum of Bitterness,Transports the target to an entrance of the Mausoleum of Bitterness,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3799,Black Marrow Bliss,The warm flavor of the Black Marrow Tea soothes your soul.,275,-1,84,60,Life Magic,0.3,34,16,10,0.05,1
3800,Burning Spirit,Increases all attributes by 2 for 10 minutes. This effect layers on top of normal spells as well as cantrips.,2,600,517,10,Creature Enchantment,0.01,8,16,0,1,1
3801,Shadow Touch,Increases the target's Melee Defense skill by 3 points.,3,780,518,10,Creature Enchantment,0.01,22,16,0,1,1
3802,Shadow Reek,Increases the target's War Magic skill by 3 points. Additional spells can be layered over this.,3,780,426,10,Creature Enchantment,0.01,26,16,0,1,1
3803,Shadow Shot,Increases the target's Missile Weapons skill by 3 points. Additional spells can be layered over this.,3,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
3804,Shadow Shot,Increases the target's Missile Weapons skill by 3 points. Additional spells can be layered over this.,3,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
3805,Acid Ring,Shoots nine waves of acid outward from the caster. Each wave does 30-60 points of acid damage to the first thing it hits.,200,-1,222,80,War Magic,0.2,0,0,4.5,0,1
3806,Flame Ring,Shoots nine waves of flame outward from the caster. Each wave does 30-60 points of fire damage to the first thing it hits.,200,-1,226,80,War Magic,0.2,0,0,4.5,0,1
3807,Force Ring,Shoots nine waves of force outward from the caster. Each wave does 30-60 points of piercing damage to the first thing it hits.,200,-1,227,80,War Magic,0.2,0,0,4.5,0,1
3808,Lightning Ring,Shoots nine waves of lightning outward from the caster. Each wave does 30-60 points of electric damage to the first thing it hits.,200,-1,225,80,War Magic,0.2,0,0,4.5,0,1
3809,Minor Salvaging Aptitude,Increases the target's Salvaging skill by 5 points.,5,3600,437,10,Creature Enchantment,0.01,26,16,0,1,1
3810,Asheron’s Benediction,Raises health by 10% for 24 hours. Additional spells can be layered over this.,100,86400,520,1,Creature Enchantment,0.01,6,16,5,0.25,1
3811,Blackmoor’s Favor,Increases Natural Armor by 50 points for 24 hours. Additional spells can be layered over this.,100,86400,519,1,Life Magic,0.01,55,16,5,1,1
3812,Tursh's Lair,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3813,Free Ride to Shoushi,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3814,Free Ride to Yaraq,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3815,Free Ride to Holtburg,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3816,Marksman's Ken,The keen sight of the Hunters of the Raven Hand strengths your aim. increasing your Missile Weapons skill by 10 points. Additional spells can be layered over this.,10,2400,331,10,Creature Enchantment,0.01,18,16,0,1,1
3817,Hunter's Ward,Shadowy tendrils weave about you. forming a magical encasement increasing your natural armor by 30 points. Additional spells can be layered over this.,30,2400,379,10,Life Magic,0.01,55,16,0,1,1
3818,Curse of Raven Fury,Drains half of the caster’s health and projects a ring of vicious energy outwards. When struck. the target’s health is reduced by 200% of the amount drained from the caster.,300,-1,80,150,Life Magic,0.15,0,0,4.5,0,1
3819,Conscript's Might,The might of the Conscripts of the Raven Hand flows through you. bolstering your strength by 10 points. Additional spells can be layered over this.,10,2400,261,10,Creature Enchantment,0.01,6,16,0,1,1
3820,Conscript's Ward,Shadowy tendrils weave about you. forming a magical encasement increasing your natural armor by 30 points. Additional spells can be layered over this.,30,2400,379,10,Life Magic,0.01,55,16,0,1,1
3821,Augur's Will,The will of the Augurs of the Raven Hand flows through you. increasing your Self by 10 points. Additional spells can be layered over this.,10,2400,271,10,Creature Enchantment,0.01,14,16,0,1,1
3822,Augur's Glare,You are filled with the intense dedication of the Augurs of the Raven Hand. increasing your Focus by 10 points. Additional spells can be layered over this.,10,2400,269,10,Creature Enchantment,0.01,14,16,0,1,1
3823,Augur's Ward,Shadowy tendrils weave about you. forming a magical encasement increasing your natural armor by 30 points. Additional spells can be layered over this.,30,2400,379,10,Life Magic,0.01,55,16,0,1,1
3824,Marksman's Ken,The keen sight of the Hunters of the Raven Hand strengths your aim. increasing your Missile Weapons skill by 10 points. Additional spells can be layered over this.,10,2400,331,10,Creature Enchantment,0.01,18,16,0,1,1
3825,Marksman's Ken,The keen sight of the Hunters of the Raven Hand strengths your aim. increasing your Missile Weapons skill by 10 points. Additional spells can be layered over this.,10,2400,331,10,Creature Enchantment,0.01,18,16,0,1,1
3826,a powerful force,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3827,Lunnum's Embrace,Improves a shield or piece of armor's armor value by 500 points.,500,3600,160,70,Item Enchantment,0.15,142,6,25,0,1
3828,Rage of Grael,Infuses a weapon with the rage of the ancient barbarian gladiator. Grael.  Increases a weapon's damage value by 3 points. Additional spells can be layered over this.,3,10800,323,10,Item Enchantment,0,57,257,25,0,1
3829,Blessing of the Sundew,Increases the rate at which the target regains Mana by 25%. Additional spells can be layered over this.,25,10800,259,10,Life Magic,0,39,16,5,1,1
3830,Blessing of the Fly Trap,Increases the rate at which the target regains Health by 25%. Additional spells can be layered over this.,25,10800,257,10,Life Magic,0,37,16,5,1,1
3831,Blessing of the Pitcher Plant,Increases the rate at which the target regains Stamina by 25%. Additional spells can be layered over this.,25,10800,407,10,Life Magic,0,41,16,5,1,1
3832,Master's Voice,The sibilant voice of Adhorix helps improve your concentration.  Your Focus is raised by 10.  This effect stacks with other Focus-raising spells.,10,1800,269,10,Creature Enchantment,0.01,16,16,0,1,1
3833,Minor Salvaging Aptitude,Increases the target's Salvaging skill by 5 points. Additional spells can be layered over this.,5,780,437,10,Creature Enchantment,0.01,26,16,0,1,1
3834,Major Salvaging Aptitude,Increases the target's Salvaging skill by 15 points. Additional spells can be layered over this.,10,780,437,10,Creature Enchantment,0.01,26,16,0,1,1
3835,Leviathan's Curse,Drains 150-400 points of the target's Health.,400,-1,80,70,Life Magic,0.15,32,16,35,0,1
3836,Breath of the Deep,Shoots a bolt of cold at the target. The bolt does 200-350 points of cold damage to the first thing it hits.,400,-1,119,35,War Magic,0.15,0,16,30,0.2,1
3837,Water Island Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3838,Abandoned Mines Portal Sending,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3839,Brilliant Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3840,Dazzling Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3841,Devastated Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3842,Northeast Coast Portal Sending,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3843,Fire Island Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3844,Gatekeeper Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3845,Radiant Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3846,Ruined Access,Transports the target to the specified destination.,125,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3847,Cataracts of Xik Minru,Sends target to the Cataracts of Xik Minru,500,-1,214,50,Item Enchantment,0.25,16,16,30,0,1
3848,Combat Medication,The energies imbued upon the ring weave a healing aura around you. increasing your natural healing rate by 130%.,320,60,93,70,Life Magic,0.15,37,16,5,0.25,0
3849,Night Runner,The energies imbued upon this ring surge through you. increasing your run skill by 40. Additional effects can be layered on top of this.,350,60,369,70,Creature Enchantment,0.01,24,16,5,0.25,1
3850,Selflessness,Your selflessness aids your fellows. but at a cost. Your health is reduced by 10.,400,60,280,70,Life Magic,0.3,32,16,0,0,1
3851,Corrupted Essence,Dark forces channel through your essence. improving your focus. Your Focus is raised by 15. Additional spells can be layered over this.,15,600,269,10,Creature Enchantment,0.01,16,16,0,1,1
3852,Ravenous Armor,You feel your life force being sapped slowly by your armor. Your Maximum Health is reduced by 10.,10,600,280,70,Life Magic,0.3,32,16,0,0,1
3853,Ardent Defense,You are gifted with an improved defense against melee attacks. Your Melee Defense is raised by 12. Additional spells can be layered over this.,12,600,351,10,Creature Enchantment,0.01,22,16,0,1,1
3854,True Loyalty,Your loyalty knows no bounds while you wear this armor. Your Loyalty is raised by 12. Additional spells can be layered over this.,12,600,345,10,Creature Enchantment,0.01,20,16,0,1,1
3855,Flight of Bats,Increases the target's Healing skill by 40 points.,100,780,67,30,Creature Enchantment,0.1,20,16,5,0.7,1
